Product ID,Category,Brand,Season,Size,Color,Original Price,Markdown Percentage,Current Price,Purchase Date,Stock Quantity,Customer Rating,Is Returned,Return Reason,Discount Amount,Rating Category,Price Realization,Discount %,Stock Value,Stock Status,Discount Category
FB001733,Shoes,Banana Republic,Winter,S,Navy,$64.65,26.80,$47.32,06-Aug-25,28,4.7,False,Not Returned,17.33,High Satisfaction,0.73,26.81%,"$1,810.20",Over Stock,Moderate Discount
FB001749,Accessories,Banana Republic,Winter,Unknown,Purple,$30.26,50.00,$15.13,06-Aug-25,23,1.4,False,Not Returned,15.13,Low Satisfaction,0.50,50.00%,$695.98,Over Stock,High Discount
FB001763,Shoes,H&M,Winter,M,Blue,$83.2,57.10,$35.69,06-Aug-25,10,3.3,False,Not Returned,47.51,Moderate,0.43,57.10%,$832.00,Optimal Stock,High Discount
FB001777,Shoes,Gap,Winter,M,Red,$81.26,32.70,$54.69,06-Aug-25,2,3.3,False,Not Returned,26.57,Moderate,0.67,32.70%,$162.52,Low Stock,Moderate Discount
FB001798,Accessories,Ann Taylor,Winter,Unknown,Green,$55.79,27.30,$40.56,06-Aug-25,39,4.9,False,Not Returned,15.23,High Satisfaction,0.73,27.30%,"$2,175.81",Over Stock,Moderate Discount
FB001871,Accessories,Zara,Winter,Unknown,Red,$43.33,7.80,$39.95,06-Aug-25,4,1.3,False,Not Returned,3.38,Low Satisfaction,0.92,7.80%,$173.32,Optimal Stock,Low Discount
FB001873,Outerwear,H&M,Winter,S,Purple,$215.99,38.10,$133.7,06-Aug-25,14,3.9,False,Not Returned,82.29,Moderate,0.62,38.10%,"$3,023.86",Optimal Stock,Moderate Discount
FB001874,Dresses,Banana Republic,Winter,XL,Green,$145.57,5.10,$138.15,06-Aug-25,8,4.4,False,Not Returned,7.42,High Satisfaction,0.95,5.10%,"$1,164.56",Low Stock,Low Discount
FB001876,Bottoms,Ann Taylor,Winter,XS,Black,$74.88,9.70,$67.62,06-Aug-25,23,2.6,False,Not Returned,7.26,Low Satisfaction,0.90,9.70%,"$1,722.24",Over Stock,Low Discount
FB001888,Bottoms,Ann Taylor,Winter,S,Beige,$75.53,58.10,$31.65,06-Aug-25,33,4.0,False,Not Returned,43.88,High Satisfaction,0.42,58.10%,"$2,492.49",Over Stock,High Discount
FB001894,Shoes,H&M,Winter,XL,Blue,$194.4,16.20,$162.91,06-Aug-25,36,1.5,False,Not Returned,31.49,Low Satisfaction,0.84,16.20%,"$6,998.40",Over Stock,Moderate Discount
FB001896,Accessories,Uniqlo,Winter,Unknown,Blue,$41.52,27.30,$30.19,06-Aug-25,48,3.4,False,Not Returned,11.33,Moderate,0.73,27.29%,"$1,992.96",Over Stock,Moderate Discount
FB001917,Outerwear,Zara,Winter,XXL,Green,$116.29,58.70,$48.03,06-Aug-25,34,3.3,False,Not Returned,68.26,Moderate,0.41,58.70%,"$3,953.86",Over Stock,High Discount
FB001924,Tops,Banana Republic,Winter,XS,Blue,$64.34,59.30,$26.19,06-Aug-25,34,1.2,False,Not Returned,38.15,Low Satisfaction,0.41,59.29%,"$2,187.56",Over Stock,High Discount
FB001953,Outerwear,Banana Republic,Winter,L,Blue,$107.67,20.30,$85.81,06-Aug-25,16,4.3,False,Not Returned,21.86,High Satisfaction,0.80,20.30%,"$1,722.72",Optimal Stock,Moderate Discount
FB001955,Accessories,Zara,Winter,Unknown,Red,$17.5,14.40,$14.98,06-Aug-25,16,3.1,False,Not Returned,2.52,Moderate,0.86,14.40%,$280.00,Over Stock,Low Discount
FB001978,Dresses,Ann Taylor,Winter,XL,White,$81.78,10.00,$73.6,06-Aug-25,24,1.2,False,Not Returned,8.18,Low Satisfaction,0.90,10.00%,"$1,962.72",Over Stock,Low Discount
FB001988,Shoes,Ann Taylor,Winter,M,Green,$150.65,8.90,$137.24,06-Aug-25,43,3.4,False,Not Returned,13.41,Moderate,0.91,8.90%,"$6,477.95",Over Stock,Low Discount
FB002050,Dresses,Mango,Winter,L,Beige,$122.41,48.20,$63.41,06-Aug-25,49,4.5,False,Not Returned,59.00,High Satisfaction,0.52,48.20%,"$5,998.09",Over Stock,High Discount
FB002052,Shoes,Zara,Winter,M,Beige,$129.56,20.80,$102.61,06-Aug-25,3,2.9,False,Not Returned,26.95,Moderate,0.79,20.80%,$388.68,Low Stock,Moderate Discount
FB002057,Shoes,Banana Republic,Winter,S,Brown,$174.65,43.80,$98.15,06-Aug-25,28,3.3,False,Not Returned,76.50,Moderate,0.56,43.80%,"$4,890.20",Over Stock,High Discount
FB002096,Bottoms,Gap,Winter,M,Green,$112.1,30.70,$77.69,06-Aug-25,10,1.0,False,Not Returned,34.41,Low Satisfaction,0.69,30.70%,"$1,121.00",Over Stock,Moderate Discount
FB002107,Accessories,Ann Taylor,Winter,Unknown,Gray,$24.08,38.50,$14.81,06-Aug-25,43,4.1,False,Not Returned,9.27,High Satisfaction,0.62,38.50%,"$1,035.44",Over Stock,Moderate Discount
FB002114,Accessories,Mango,Winter,Unknown,Red,$66.12,51.00,$32.4,06-Aug-25,17,2.2,False,Not Returned,33.72,Low Satisfaction,0.49,51.00%,"$1,124.04",Over Stock,High Discount
FB002117,Shoes,Zara,Winter,XL,Blue,$129.9,39.90,$78.07,06-Aug-25,28,1.3,False,Not Returned,51.83,Low Satisfaction,0.60,39.90%,"$3,637.20",Over Stock,Moderate Discount
FB002134,Accessories,Ann Taylor,Winter,Unknown,Black,$41.72,9.50,$37.76,06-Aug-25,9,3.9,False,Not Returned,3.96,Moderate,0.91,9.49%,$375.48,Optimal Stock,Low Discount
FB002156,Bottoms,Gap,Winter,XL,Green,$37.98,15.20,$32.21,06-Aug-25,25,3.6,False,Not Returned,5.77,Moderate,0.85,15.19%,$949.50,Over Stock,Moderate Discount
FB002174,Accessories,Banana Republic,Winter,Unknown,Beige,$79.37,54.80,$35.88,06-Aug-25,40,2.6,False,Not Returned,43.49,Low Satisfaction,0.45,54.79%,"$3,174.80",Over Stock,High Discount
FB000025,Tops,Forever21,Fall,XS,Blue,$80.47,29.10,$57.05,06-Aug-25,38,3.6,False,Not Returned,23.42,Moderate,0.71,29.10%,"$3,057.86",Over Stock,Moderate Discount
FB000037,Bottoms,Banana Republic,Fall,XXL,Green,$97.06,47.80,$50.67,06-Aug-25,31,4.1,False,Not Returned,46.39,High Satisfaction,0.52,47.80%,"$3,008.86",Over Stock,High Discount
FB000082,Tops,Ann Taylor,Fall,M,White,$113.17,19.10,$91.55,06-Aug-25,15,4.9,False,Not Returned,21.62,High Satisfaction,0.81,19.10%,"$1,697.55",Optimal Stock,Moderate Discount
FB000095,Bottoms,Zara,Fall,XS,Beige,$32.46,52.40,$15.45,06-Aug-25,14,3.9,False,Not Returned,17.01,Moderate,0.48,52.40%,$454.44,Optimal Stock,High Discount
FB000101,Bottoms,Zara,Fall,L,White,$60.12,19.50,$48.4,06-Aug-25,42,1.0,False,Not Returned,11.72,Low Satisfaction,0.81,19.49%,"$2,525.04",Over Stock,Moderate Discount
FB000113,Dresses,H&M,Fall,S,Purple,$128.15,50.00,$64.08,06-Aug-25,28,3.2,False,Not Returned,64.07,Moderate,0.50,50.00%,"$3,588.20",Over Stock,High Discount
FB000169,Dresses,Forever21,Fall,XXL,Gray,$60.3,21.40,$47.4,06-Aug-25,4,3.6,False,Not Returned,12.90,Moderate,0.79,21.39%,$241.20,Low Stock,Moderate Discount
FB000171,Bottoms,Ann Taylor,Fall,XS,Brown,$54.86,1.70,$53.93,06-Aug-25,40,2.5,False,Not Returned,0.93,Low Satisfaction,0.98,1.70%,"$2,194.40",Over Stock,Low Discount
FB000191,Bottoms,Uniqlo,Fall,XXL,Blue,$72.44,7.10,$67.3,06-Aug-25,10,1.8,False,Not Returned,5.14,Low Satisfaction,0.93,7.10%,$724.40,Over Stock,Low Discount
FB000198,Shoes,Uniqlo,Fall,L,Black,$162.41,42.70,$93.06,06-Aug-25,22,4.8,False,Not Returned,69.35,High Satisfaction,0.57,42.70%,"$3,573.02",Optimal Stock,High Discount
FB000199,Tops,Banana Republic,Fall,M,Gray,$77.46,57.50,$32.92,06-Aug-25,23,4.0,False,Not Returned,44.54,High Satisfaction,0.42,57.50%,"$1,781.58",Optimal Stock,High Discount
FB000200,Tops,H&M,Fall,XXL,Blue,$103.42,56.10,$45.4,06-Aug-25,4,4.7,False,Not Returned,58.02,High Satisfaction,0.44,56.10%,$413.68,Low Stock,High Discount
FB000227,Dresses,Uniqlo,Fall,XXL,Red,$130.12,1.40,$128.3,06-Aug-25,0,5.0,False,Not Returned,1.82,High Satisfaction,0.99,1.40%,$0.00,Low Stock,Low Discount
FB000242,Dresses,Forever21,Fall,XXL,Green,$169.68,41.70,$98.92,06-Aug-25,43,4.6,False,Not Returned,70.76,High Satisfaction,0.58,41.70%,"$7,296.24",Over Stock,High Discount
FB000245,Bottoms,Mango,Fall,M,Brown,$32.7,50.50,$16.19,06-Aug-25,46,1.3,False,Not Returned,16.51,Low Satisfaction,0.50,50.49%,"$1,504.20",Over Stock,High Discount
FB000246,Outerwear,Uniqlo,Fall,L,Navy,$104.27,54.60,$47.34,06-Aug-25,42,4.2,False,Not Returned,56.93,High Satisfaction,0.45,54.60%,"$4,379.34",Over Stock,High Discount
FB000283,Shoes,Forever21,Fall,XS,Purple,$112.74,23.00,$86.81,06-Aug-25,37,1.0,False,Not Returned,25.93,Low Satisfaction,0.77,23.00%,"$4,171.38",Over Stock,Moderate Discount
FB000286,Accessories,Zara,Fall,Unknown,Red,$60.17,14.10,$51.69,06-Aug-25,38,5.0,False,Not Returned,8.48,High Satisfaction,0.86,14.09%,"$2,286.46",Over Stock,Low Discount
FB000295,Shoes,Banana Republic,Fall,M,Purple,$96.17,36.00,$61.55,06-Aug-25,45,3.5,False,Not Returned,34.62,Moderate,0.64,36.00%,"$4,327.65",Over Stock,Moderate Discount
FB000317,Tops,Zara,Fall,XS,Black,$82.06,26.10,$60.64,06-Aug-25,32,1.5,False,Not Returned,21.42,Low Satisfaction,0.74,26.10%,"$2,625.92",Over Stock,Moderate Discount
FB000321,Bottoms,Mango,Fall,S,Beige,$26.16,16.20,$21.92,06-Aug-25,13,2.3,False,Not Returned,4.24,Low Satisfaction,0.84,16.21%,$340.08,Over Stock,Moderate Discount
FB000324,Dresses,Mango,Fall,XL,White,$80.95,36.80,$51.16,06-Aug-25,16,2.5,False,Not Returned,29.79,Low Satisfaction,0.63,36.80%,"$1,295.20",Over Stock,Moderate Discount
FB000326,Dresses,Forever21,Fall,M,Green,$159.4,8.80,$145.37,06-Aug-25,43,4.5,False,Not Returned,14.03,High Satisfaction,0.91,8.80%,"$6,854.20",Over Stock,Low Discount
FB000332,Dresses,Forever21,Fall,XS,Navy,$80.4,52.10,$38.51,06-Aug-25,7,1.2,False,Not Returned,41.89,Low Satisfaction,0.48,52.10%,$562.80,Over Stock,High Discount
FB000337,Bottoms,Zara,Fall,XXL,Gray,$97.95,11.10,$87.08,06-Aug-25,25,2.4,False,Not Returned,10.87,Low Satisfaction,0.89,11.10%,"$2,448.75",Over Stock,Low Discount
FB000369,Bottoms,Gap,Fall,XL,Beige,$77.37,35.20,$50.14,06-Aug-25,14,2.3,False,Not Returned,27.23,Low Satisfaction,0.65,35.19%,"$1,083.18",Over Stock,Moderate Discount
FB000393,Dresses,Uniqlo,Fall,XS,Beige,$131.76,35.40,$85.12,06-Aug-25,21,4.7,False,Not Returned,46.64,High Satisfaction,0.65,35.40%,"$2,766.96",Optimal Stock,Moderate Discount
FB000397,Dresses,Uniqlo,Fall,XS,Red,$110.04,57.10,$47.21,06-Aug-25,0,4.7,False,Not Returned,62.83,High Satisfaction,0.43,57.10%,$0.00,Low Stock,High Discount
FB000401,Dresses,Ann Taylor,Fall,XL,Pink,$150.89,46.80,$80.27,06-Aug-25,18,4.9,False,Not Returned,70.62,High Satisfaction,0.53,46.80%,"$2,716.02",Optimal Stock,High Discount
FB000427,Shoes,Uniqlo,Fall,Unknown,Purple,$134.6,11.60,$118.99,06-Aug-25,47,3.9,False,Not Returned,15.61,Moderate,0.88,11.60%,"$6,326.20",Over Stock,Low Discount
FB000457,Shoes,Mango,Fall,XS,Beige,$107.96,52.90,$50.85,06-Aug-25,2,4.9,False,Not Returned,57.11,High Satisfaction,0.47,52.90%,$215.92,Low Stock,High Discount
FB000460,Dresses,H&M,Fall,XS,Black,$129.08,50.60,$63.77,06-Aug-25,10,4.4,False,Not Returned,65.31,High Satisfaction,0.49,50.60%,"$1,290.80",Low Stock,High Discount
FB000463,Outerwear,Banana Republic,Fall,XXL,White,$124.68,58.20,$52.12,06-Aug-25,44,3.2,False,Not Returned,72.56,Moderate,0.42,58.20%,"$5,485.92",Over Stock,High Discount
FB000472,Bottoms,Ann Taylor,Fall,Unknown,Pink,$68.53,54.30,$31.32,06-Aug-25,38,2.9,False,Not Returned,37.21,Moderate,0.46,54.30%,"$2,604.14",Over Stock,High Discount
FB000474,Shoes,Gap,Fall,L,Blue,$80.72,9.90,$72.73,06-Aug-25,37,2.5,False,Not Returned,7.99,Low Satisfaction,0.90,9.90%,"$2,986.64",Over Stock,Low Discount
FB000488,Accessories,Uniqlo,Fall,Unknown,Gray,$62.2,37.70,$38.75,06-Aug-25,16,3.1,False,Not Returned,23.45,Moderate,0.62,37.70%,$995.20,Over Stock,Moderate Discount
FB000489,Outerwear,Banana Republic,Fall,Unknown,Pink,$223.69,6.30,$209.6,06-Aug-25,18,1.9,False,Not Returned,14.09,Low Satisfaction,0.94,6.30%,"$4,026.42",Over Stock,Low Discount
FB000498,Bottoms,Forever21,Fall,XXL,Green,$96.7,38.80,$59.18,06-Aug-25,46,1.7,False,Not Returned,37.52,Low Satisfaction,0.61,38.80%,"$4,448.20",Over Stock,Moderate Discount
FB000504,Dresses,Mango,Fall,XXL,White,$71.94,3.00,$69.78,06-Aug-25,45,1.4,False,Not Returned,2.16,Low Satisfaction,0.97,3.00%,"$3,237.30",Over Stock,Low Discount
FB000511,Shoes,Zara,Fall,XS,Green,$165.39,31.80,$112.8,06-Aug-25,9,4.6,False,Not Returned,52.59,High Satisfaction,0.68,31.80%,"$1,488.51",Low Stock,Moderate Discount
FB000529,Accessories,H&M,Fall,Unknown,Black,$31.86,48.20,$16.5,06-Aug-25,32,4.5,False,Not Returned,15.36,High Satisfaction,0.52,48.21%,"$1,019.52",Over Stock,High Discount
FB000550,Bottoms,Gap,Fall,Unknown,Black,$101.98,28.40,$73.02,06-Aug-25,40,4.5,False,Not Returned,28.96,High Satisfaction,0.72,28.40%,"$4,079.20",Over Stock,Moderate Discount
FB000639,Bottoms,Zara,Fall,L,Gray,$52.94,10.60,$47.33,06-Aug-25,50,2.7,False,Not Returned,5.61,Low Satisfaction,0.89,10.60%,"$2,647.00",Over Stock,Low Discount
FB000653,Accessories,Gap,Fall,Unknown,Red,$71.82,18.40,$58.61,06-Aug-25,50,1.9,False,Not Returned,13.21,Low Satisfaction,0.82,18.39%,"$3,591.00",Over Stock,Moderate Discount
FB000678,Accessories,Banana Republic,Fall,Unknown,Brown,$49.72,58.30,$20.73,06-Aug-25,4,1.6,False,Not Returned,28.99,Low Satisfaction,0.42,58.31%,$198.88,Optimal Stock,High Discount
FB000687,Outerwear,Uniqlo,Fall,M,Purple,$238.89,0.50,$237.7,06-Aug-25,28,2.7,False,Not Returned,1.19,Low Satisfaction,1.00,0.50%,"$6,688.92",Over Stock,Low Discount
FB000693,Tops,Ann Taylor,Fall,XXL,Purple,$95.13,45.40,$51.94,06-Aug-25,46,2.5,False,Not Returned,43.19,Low Satisfaction,0.55,45.40%,"$4,375.98",Over Stock,High Discount
FB000710,Tops,Zara,Fall,M,White,$51.35,19.70,$41.23,06-Aug-25,39,1.3,False,Not Returned,10.12,Low Satisfaction,0.80,19.71%,"$2,002.65",Over Stock,Moderate Discount
FB000763,Outerwear,Mango,Fall,M,Green,$195.38,0.30,$194.79,06-Aug-25,30,2.9,False,Not Returned,0.59,Moderate,1.00,0.30%,"$5,861.40",Over Stock,Low Discount
FB000770,Tops,Zara,Fall,S,White,$104.96,1.60,$103.28,06-Aug-25,33,2.0,False,Not Returned,1.68,Low Satisfaction,0.98,1.60%,"$3,463.68",Over Stock,Low Discount
FB000776,Tops,Zara,Fall,M,Brown,$82.51,27.30,$59.98,06-Aug-25,9,3.8,False,Not Returned,22.53,Moderate,0.73,27.31%,$742.59,Optimal Stock,Moderate Discount
FB000791,Outerwear,Banana Republic,Fall,XL,Blue,$175.82,23.00,$135.38,06-Aug-25,1,3.7,False,Not Returned,40.44,Moderate,0.77,23.00%,$175.82,Low Stock,Moderate Discount
FB000793,Outerwear,Banana Republic,Fall,M,Purple,$215.19,43.00,$122.66,06-Aug-25,48,2.5,False,Not Returned,92.53,Low Satisfaction,0.57,43.00%,"$10,329.12",Over Stock,High Discount
FB000796,Accessories,Zara,Fall,Unknown,Blue,$16.84,36.60,$10.68,06-Aug-25,34,1.7,False,Not Returned,6.16,Low Satisfaction,0.63,36.58%,$572.56,Over Stock,Moderate Discount
FB000803,Shoes,Mango,Fall,S,Green,$94.19,30.80,$65.18,06-Aug-25,31,1.4,False,Not Returned,29.01,Low Satisfaction,0.69,30.80%,"$2,919.89",Over Stock,Moderate Discount
FB000857,Tops,Mango,Fall,XXL,Brown,$81.23,1.20,$80.26,06-Aug-25,10,4.9,False,Not Returned,0.97,High Satisfaction,0.99,1.19%,$812.30,Low Stock,Low Discount
FB000862,Tops,Banana Republic,Fall,M,Red,$51.88,16.80,$43.16,06-Aug-25,30,1.5,False,Not Returned,8.72,Low Satisfaction,0.83,16.81%,"$1,556.40",Over Stock,Moderate Discount
FB000868,Bottoms,Zara,Fall,XL,Gray,$110.15,10.40,$98.69,06-Aug-25,36,1.6,False,Not Returned,11.46,Low Satisfaction,0.90,10.40%,"$3,965.40",Over Stock,Low Discount
FB000874,Shoes,Gap,Fall,XS,Green,$124.81,33.10,$83.5,06-Aug-25,45,2.4,False,Not Returned,41.31,Low Satisfaction,0.67,33.10%,"$5,616.45",Over Stock,Moderate Discount
FB000878,Accessories,Banana Republic,Fall,Unknown,Blue,$66.3,1.70,$65.17,06-Aug-25,28,1.6,False,Not Returned,1.13,Low Satisfaction,0.98,1.70%,"$1,856.40",Over Stock,Low Discount
FB000907,Shoes,H&M,Fall,XXL,Green,$174.99,50.10,$87.32,06-Aug-25,7,4.9,False,Not Returned,87.67,High Satisfaction,0.50,50.10%,"$1,224.93",Low Stock,High Discount
FB000916,Bottoms,H&M,Fall,L,Black,$36.44,19.90,$29.19,06-Aug-25,39,1.8,False,Not Returned,7.25,Low Satisfaction,0.80,19.90%,"$1,421.16",Over Stock,Moderate Discount
FB000918,Bottoms,Uniqlo,Fall,XL,Red,$84.04,28.50,$60.09,06-Aug-25,3,1.0,False,Not Returned,23.95,Low Satisfaction,0.72,28.50%,$252.12,Optimal Stock,Moderate Discount
FB000919,Shoes,Gap,Fall,XS,Brown,$98.76,56.40,$43.06,06-Aug-25,22,4.5,False,Not Returned,55.70,High Satisfaction,0.44,56.40%,"$2,172.72",Optimal Stock,High Discount
FB000934,Outerwear,Uniqlo,Fall,XXL,Pink,$87.95,13.30,$76.25,06-Aug-25,4,4.5,False,Not Returned,11.70,High Satisfaction,0.87,13.30%,$351.80,Low Stock,Low Discount
FB000946,Accessories,Gap,Fall,Unknown,Blue,$21.2,19.00,$17.17,06-Aug-25,22,1.3,False,Not Returned,4.03,Low Satisfaction,0.81,19.01%,$466.40,Over Stock,Moderate Discount
FB000956,Outerwear,Uniqlo,Fall,XL,Beige,$150.37,51.90,$72.33,06-Aug-25,15,5.0,False,Not Returned,78.04,High Satisfaction,0.48,51.90%,"$2,255.55",Optimal Stock,High Discount
FB000971,Bottoms,Forever21,Fall,XXL,Pink,$25.58,54.50,$11.64,06-Aug-25,34,2.4,False,Not Returned,13.94,Low Satisfaction,0.46,54.50%,$869.72,Over Stock,High Discount
FB000976,Shoes,Banana Republic,Fall,L,Blue,$111.24,34.30,$73.08,06-Aug-25,3,2.2,False,Not Returned,38.16,Low Satisfaction,0.66,34.30%,$333.72,Optimal Stock,Moderate Discount
FB000979,Shoes,Forever21,Fall,M,White,$72.75,50.20,$36.23,06-Aug-25,28,3.6,False,Not Returned,36.52,Moderate,0.50,50.20%,"$2,037.00",Over Stock,High Discount
FB000980,Bottoms,Mango,Fall,XS,Pink,$86.52,27.60,$62.64,06-Aug-25,47,1.1,False,Not Returned,23.88,Low Satisfaction,0.72,27.60%,"$4,066.44",Over Stock,Moderate Discount
FB001003,Accessories,Zara,Fall,Unknown,Brown,$18.3,38.30,$11.29,06-Aug-25,14,1.1,False,Not Returned,7.01,Low Satisfaction,0.62,38.31%,$256.20,Over Stock,Moderate Discount
FB001007,Accessories,Zara,Fall,Unknown,Purple,$73.33,34.60,$47.96,06-Aug-25,45,2.1,False,Not Returned,25.37,Low Satisfaction,0.65,34.60%,"$3,299.85",Over Stock,Moderate Discount
FB001009,Bottoms,Gap,Fall,XS,Black,$46.65,24.20,$35.36,06-Aug-25,8,3.2,False,Not Returned,11.29,Moderate,0.76,24.20%,$373.20,Optimal Stock,Moderate Discount
FB001040,Outerwear,Forever21,Fall,XXL,Purple,$100.39,16.50,$83.83,06-Aug-25,17,4.6,False,Not Returned,16.56,High Satisfaction,0.84,16.50%,"$1,706.63",Optimal Stock,Moderate Discount
FB001046,Tops,Banana Republic,Fall,XS,Black,$34.56,11.20,$30.69,06-Aug-25,46,3.4,False,Not Returned,3.87,Moderate,0.89,11.20%,"$1,589.76",Over Stock,Low Discount
FB001072,Bottoms,Zara,Fall,XXL,Green,$76.94,7.60,$71.09,06-Aug-25,20,3.7,False,Not Returned,5.85,Moderate,0.92,7.60%,"$1,538.80",Over Stock,Low Discount
FB001075,Shoes,Gap,Fall,XL,Pink,$179.59,14.70,$153.19,06-Aug-25,47,2.9,False,Not Returned,26.40,Moderate,0.85,14.70%,"$8,440.73",Over Stock,Low Discount
FB001077,Tops,Uniqlo,Fall,L,Beige,$41.57,3.30,$40.2,06-Aug-25,5,2.9,False,Not Returned,1.37,Moderate,0.97,3.30%,$207.85,Low Stock,Low Discount
FB001080,Bottoms,Gap,Fall,XXL,Navy,$47.25,54.20,$21.64,06-Aug-25,4,4.9,False,Not Returned,25.61,High Satisfaction,0.46,54.20%,$189.00,Low Stock,High Discount
FB001104,Accessories,Ann Taylor,Fall,Unknown,Beige,$34.18,18.90,$27.72,06-Aug-25,50,3.6,False,Not Returned,6.46,Moderate,0.81,18.90%,"$1,709.00",Over Stock,Moderate Discount
FB001122,Tops,Mango,Fall,S,Pink,$91.41,32.10,$62.07,06-Aug-25,49,2.3,False,Not Returned,29.34,Low Satisfaction,0.68,32.10%,"$4,479.09",Over Stock,Moderate Discount
FB001140,Dresses,Banana Republic,Fall,M,Gray,$124.17,37.60,$77.48,06-Aug-25,24,2.3,False,Not Returned,46.69,Low Satisfaction,0.62,37.60%,"$2,980.08",Over Stock,Moderate Discount
FB001147,Bottoms,Forever21,Fall,M,White,$112.6,19.80,$90.31,06-Aug-25,2,1.0,False,Not Returned,22.29,Low Satisfaction,0.80,19.80%,$225.20,Optimal Stock,Moderate Discount
FB001150,Tops,Banana Republic,Fall,XL,White,$107.79,3.10,$104.45,06-Aug-25,6,2.8,False,Not Returned,3.34,Moderate,0.97,3.10%,$646.74,Optimal Stock,Low Discount
FB001168,Tops,Forever21,Fall,Unknown,Blue,$72.83,35.70,$46.83,06-Aug-25,11,3.1,False,Not Returned,26.00,Moderate,0.64,35.70%,$801.13,Optimal Stock,Moderate Discount
FB001188,Accessories,Banana Republic,Fall,Unknown,Red,$16.51,16.80,$13.74,06-Aug-25,47,1.2,False,Not Returned,2.77,Low Satisfaction,0.83,16.78%,$775.97,Over Stock,Moderate Discount
FB001230,Dresses,Forever21,Fall,S,Navy,$120.42,36.70,$76.23,06-Aug-25,46,2.4,False,Not Returned,44.19,Low Satisfaction,0.63,36.70%,"$5,539.32",Over Stock,Moderate Discount
FB001261,Accessories,Gap,Fall,Unknown,Navy,$53.46,58.00,$22.45,06-Aug-25,6,4.2,False,Not Returned,31.01,High Satisfaction,0.42,58.01%,$320.76,Low Stock,High Discount
FB001272,Accessories,H&M,Fall,Unknown,Purple,$68.3,8.00,$62.84,06-Aug-25,18,3.1,False,Not Returned,5.46,Moderate,0.92,7.99%,"$1,229.40",Over Stock,Low Discount
FB001282,Bottoms,Zara,Fall,XXL,Brown,$96.88,44.80,$53.48,06-Aug-25,15,1.3,False,Not Returned,43.40,Low Satisfaction,0.55,44.80%,"$1,453.20",Over Stock,High Discount
FB001285,Bottoms,Mango,Fall,XXL,Green,$113.83,51.60,$55.09,06-Aug-25,12,2.9,False,Not Returned,58.74,Moderate,0.48,51.60%,"$1,365.96",Optimal Stock,High Discount
FB001293,Bottoms,Uniqlo,Fall,L,Green,$62.3,19.20,$50.34,06-Aug-25,9,2.5,False,Not Returned,11.96,Low Satisfaction,0.81,19.20%,$560.70,Over Stock,Moderate Discount
FB001294,Accessories,Uniqlo,Fall,Unknown,Beige,$58.83,12.50,$51.48,06-Aug-25,3,1.5,False,Not Returned,7.35,Low Satisfaction,0.88,12.49%,$176.49,Optimal Stock,Low Discount
FB001331,Tops,H&M,Fall,S,Green,$91.67,23.70,$69.94,06-Aug-25,3,3.7,False,Not Returned,21.73,Moderate,0.76,23.70%,$275.01,Low Stock,Moderate Discount
FB001332,Bottoms,Uniqlo,Fall,L,Blue,$25.29,7.90,$23.29,06-Aug-25,39,1.7,False,Not Returned,2.00,Low Satisfaction,0.92,7.91%,$986.31,Over Stock,Low Discount
FB001345,Dresses,H&M,Fall,XL,Red,$173.88,31.60,$118.93,06-Aug-25,5,3.2,False,Not Returned,54.95,Moderate,0.68,31.60%,$869.40,Low Stock,Moderate Discount
FB001356,Outerwear,Mango,Fall,XL,Blue,$130.09,28.30,$93.27,06-Aug-25,41,2.3,False,Not Returned,36.82,Low Satisfaction,0.72,28.30%,"$5,333.69",Over Stock,Moderate Discount
FB001376,Shoes,Mango,Fall,M,Beige,$122.77,59.80,$49.35,06-Aug-25,33,4.0,False,Not Returned,73.42,High Satisfaction,0.40,59.80%,"$4,051.41",Over Stock,High Discount
FB001383,Outerwear,Mango,Fall,S,White,$80.71,0.90,$79.98,06-Aug-25,11,1.1,False,Not Returned,0.73,Low Satisfaction,0.99,0.90%,$887.81,Over Stock,Low Discount
FB001412,Bottoms,Mango,Fall,XL,Pink,$28.11,20.90,$22.24,06-Aug-25,6,2.3,False,Not Returned,5.87,Low Satisfaction,0.79,20.88%,$168.66,Over Stock,Moderate Discount
FB001416,Bottoms,Zara,Fall,S,Gray,$108.59,40.60,$64.5,06-Aug-25,9,1.3,False,Not Returned,44.09,Low Satisfaction,0.59,40.60%,$977.31,Over Stock,High Discount
FB001424,Shoes,Uniqlo,Fall,XL,Gray,$105.01,25.80,$77.92,06-Aug-25,17,3.2,False,Not Returned,27.09,Moderate,0.74,25.80%,"$1,785.17",Over Stock,Moderate Discount
FB001454,Shoes,H&M,Fall,S,Navy,$191.94,1.30,$189.44,06-Aug-25,39,1.2,False,Not Returned,2.50,Low Satisfaction,0.99,1.30%,"$7,485.66",Over Stock,Low Discount
FB001472,Accessories,H&M,Fall,Unknown,Red,$73.73,54.20,$33.77,06-Aug-25,37,4.1,False,Not Returned,39.96,High Satisfaction,0.46,54.20%,"$2,728.01",Over Stock,High Discount
FB001485,Dresses,Banana Republic,Fall,XL,White,$133.88,21.50,$105.1,06-Aug-25,42,3.1,False,Not Returned,28.78,Moderate,0.79,21.50%,"$5,622.96",Over Stock,Moderate Discount
